participant,filename,sound_prediction_score
CODA_TB_0121,1633397135494-recording-1.wav,0.999887943
CODA_TB_0121,1633397090133-recording-1.wav,0.999555886
CODA_TB_0121,1633397049863-recording-1.wav,0.999603927
CODA_TB_0121,1633397070532-recording-1.wav,0.999578774
CODA_TB_0121,1633397073212-recording-1.wav,0.999948025
CODA_TB_0122,1632831348342-recording-1.wav,0.974215925
CODA_TB_0122,1632831397957-recording-1.wav,0.975536346
CODA_TB_0122,1632831301379-recording-1.wav,0.999998093
CODA_TB_0122,1632831347822-recording-1.wav,0.999877095
CODA_TB_0123,1629452345643-recording-1.wav,0.998562038
CODA_TB_0123,1629452375612-recording-1.wav,0.997733116
CODA_TB_0123,1629452346723-recording-1.wav,0.999600828
CODA_TB_0123,1629452431065-recording-1.wav,0.965317369
CODA_TB_0123,1629452376252-recording-1.wav,0.998776734
CODA_TB_0124,1649742743888-recording-1.wav,0.989315748
CODA_TB_0124,1649742743448-recording-1.wav,0.983031511
CODA_TB_0124,1649742726296-recording-1.wav,0.94793123
CODA_TB_0124,1649742710488-recording-1.wav,0.989557207
CODA_TB_0124,1649742710048-recording-1.wav,0.89732188
CODA_TB_0124,1649742694441-recording-1.wav,0.864023626
CODA_TB_0124,1649742676421-recording-1.wav,0.890692294
CODA_TB_0124,1649742694001-recording-1.wav,0.989185035
CODA_TB_0125,1637830340438-recording-1.wav,0.888163209
CODA_TB_0125,1637830354764-recording-1.wav,0.99953723
CODA_TB_0125,1637830317198-recording-1.wav,0.999407768
CODA_TB_0125,1637830318638-recording-1.wav,0.995278955
CODA_TB_0125,1637830263973-recording-1.wav,0.997205317
CODA_TB_0125,1637830339958-recording-1.wav,0.999511719
CODA_TB_0125,1637830301735-recording-1.wav,0.998883903
CODA_TB_0125,1637830354204-recording-1.wav,0.999473155
CODA_TB_0125,1637830263293-recording-1.wav,0.997657061
CODA_TB_0126,1633345328619-recording-1.wav,0.999999523
CODA_TB_0126,1633345330739-recording-1.wav,0.901610136
CODA_TB_0126,1633345330259-recording-1.wav,0.999895573
CODA_TB_0126,1633345308508-recording-1.wav,0.999921679
CODA_TB_0126,1633345306988-recording-1.wav,0.99939847
CODA_TB_0126,1633345290788-recording-1.wav,0.999071717
CODA_TB_0126,1633345331619-recording-1.wav,0.986634493
CODA_TB_0127,1648107335064-recording-1.wav,0.990208685
CODA_TB_0127,1648107296178-recording-1.wav,0.989053667
CODA_TB_0127,1648107383530-recording-1.wav,0.990226567
CODA_TB_0127,1648107358718-recording-1.wav,0.990287781
CODA_TB_0127,1648107317055-recording-1.wav,0.989207745
CODA_TB_0128,1648003163937-recording-1.wav,0.987293899
CODA_TB_0128,1648003359462-recording-1.wav,0.989820659
CODA_TB_0128,1648003165417-recording-1.wav,0.987309754
CODA_TB_0128,1648003167017-recording-1.wav,0.961400211
CODA_TB_0128,1648003193007-recording-1.wav,0.98987639
CODA_TB_0128,1648003265914-recording-1.wav,0.855675936
CODA_TB_0128,1648003266514-recording-1.wav,0.896114886
CODA_TB_0128,1648003342293-recording-1.wav,0.990295351
CODA_TB_0128,1648003358822-recording-1.wav,0.908575416
CODA_TB_0128,1648003164817-recording-1.wav,0.988547981
CODA_TB_0129,1655883381060-recording-1.wav,0.920255423
CODA_TB_0129,1655883412840-recording-1.wav,0.935071051
CODA_TB_0129,1655882871948-recording-1.wav,0.941585422
CODA_TB_0129,1655883413600-recording-1.wav,0.941580951
CODA_TB_0129,1655883411560-recording-1.wav,0.939011157
CODA_TB_0129,1655883030113-recording-1.wav,0.941710591
CODA_TB_0129,1655882870148-recording-1.wav,0.941706836
CODA_TB_0129,1655882870628-recording-1.wav,0.936291754
CODA_TB_0129,1655882871548-recording-1.wav,0.942219675
CODA_TB_0129,1655883031713-recording-1.wav,0.94109422
CODA_TB_0129,1655883310720-recording-1.wav,0.932311058
CODA_TB_0129,1655883312040-recording-1.wav,0.942069709
CODA_TB_0129,1655883312440-recording-1.wav,0.940185428
CODA_TB_0129,1655883439227-recording-1.wav,0.94152385
CODA_TB_0129,1655883440387-recording-1.wav,0.941647291
CODA_TB_0129,1655883441587-recording-1.wav,0.941141307
CODA_TB_0129,1655883411160-recording-1.wav,0.923916221
CODA_TB_0129,1655883313480-recording-1.wav,0.941846788
CODA_TB_0129,1655883344225-recording-1.wav,0.918572068
CODA_TB_0129,1655883345385-recording-1.wav,0.940526664
CODA_TB_0129,1655883346585-recording-1.wav,0.93934238
CODA_TB_0129,1655883346985-recording-1.wav,0.941112816
CODA_TB_0129,1655883378580-recording-1.wav,0.940580666
CODA_TB_0129,1655883378180-recording-1.wav,0.938460112
CODA_TB_0129,1655883379460-recording-1.wav,0.941640079
CODA_TB_0129,1655883380620-recording-1.wav,0.941573679
CODA_TB_0129,1655883441987-recording-1.wav,0.940618515
CODA_TB_0129,1655883412440-recording-1.wav,0.941977143
CODA_TB_0129,1655883313880-recording-1.wav,0.940256655
CODA_TB_0129,1655883031313-recording-1.wav,0.941856802
CODA_TB_0130,1653015318896-recording-1.wav,0.942183554
CODA_TB_0130,1653015319336-recording-1.wav,0.942091346
CODA_TB_0130,1653015244907-recording-1.wav,0.941994011
CODA_TB_0130,1653015344129-recording-1.wav,0.942045271
CODA_TB_0130,1653015344609-recording-1.wav,0.941327751
CODA_TB_0130,1653015366380-recording-1.wav,0.941283405
CODA_TB_0130,1653015241347-recording-1.wav,0.941713333
CODA_TB_0130,1653015316296-recording-1.wav,0.94227469
CODA_TB_0130,1653015294593-recording-1.wav,0.941742957
CODA_TB_0130,1653015245427-recording-1.wav,0.931631744
CODA_TB_0131,1656322233769-recording-1.wav,0.942007124
CODA_TB_0131,1656322306382-recording-1.wav,0.941830277
CODA_TB_0131,1656322274439-recording-1.wav,0.94179523
CODA_TB_0131,1656322274959-recording-1.wav,0.937600195
CODA_TB_0131,1656322291587-recording-1.wav,0.941716075
CODA_TB_0131,1656322233289-recording-1.wav,0.940804243
CODA_TB_0131,1656322260336-recording-1.wav,0.941721261
CODA_TB_0132,1642472281249-recording-1.wav,0.989159584
CODA_TB_0132,1642472282169-recording-1.wav,0.905597329
CODA_TB_0132,1642472301462-recording-1.wav,0.987860084
CODA_TB_0132,1642472320432-recording-1.wav,0.989870191
CODA_TB_0132,1642472334772-recording-1.wav,0.990193546
CODA_TB_0132,1642472319392-recording-1.wav,0.989335001
CODA_TB_0132,1642472336532-recording-1.wav,0.989479482
CODA_TB_0132,1642472280849-recording-1.wav,0.986697495
CODA_TB_0132,1642472335692-recording-1.wav,0.988527358
CODA_TB_0132,1642472258770-recording-1.wav,0.989465714
CODA_TB_0133,1637657381022-recording-1.wav,0.998183668
CODA_TB_0133,1637657229970-recording-1.wav,0.998730361
CODA_TB_0133,1637657286374-recording-1.wav,0.999204814
CODA_TB_0133,1637657268989-recording-1.wav,0.999879479
CODA_TB_0133,1637657251750-recording-1.wav,0.971979737
CODA_TB_0133,1637657251310-recording-1.wav,0.999947071
CODA_TB_0134,1651727161526-recording-1.wav,0.941670358
CODA_TB_0134,1651727160966-recording-1.wav,0.9386338
CODA_TB_0134,1651727142363-recording-1.wav,0.938795149
CODA_TB_0134,1651727095001-recording-1.wav,0.850028694
CODA_TB_0134,1651727141763-recording-1.wav,0.940971732
CODA_TB_0134,1651727127550-recording-1.wav,0.919214606
CODA_TB_0134,1651727111001-recording-1.wav,0.939827383
CODA_TB_0134,1651727126910-recording-1.wav,0.939837694
CODA_TB_0134,1651727095521-recording-1.wav,0.939459026
CODA_TB_0134,1651727111601-recording-1.wav,0.938492775
CODA_TB_0135,1647418230389-recording-1.wav,0.989958286
CODA_TB_0135,1647418296473-recording-1.wav,0.986167789
CODA_TB_0135,1647418197703-recording-1.wav,0.987637877
CODA_TB_0135,1647418264211-recording-1.wav,0.989943147
CODA_TB_0135,1647418327844-recording-1.wav,0.98232913
CODA_TB_0136,1643613413884-recording-1.wav,0.985294104
CODA_TB_0136,1643613413444-recording-1.wav,0.990160525
CODA_TB_0136,1643613386157-recording-1.wav,0.989398301
CODA_TB_0136,1643613372777-recording-1.wav,0.99023962
CODA_TB_0136,1643613356894-recording-1.wav,0.990000248
CODA_TB_0137,1634870891214-recording-1.wav,0.999938369
CODA_TB_0137,1634870892854-recording-1.wav,0.999895811
CODA_TB_0137,1634870893294-recording-1.wav,0.998919487
CODA_TB_0137,1634870799954-recording-1.wav,0.995494485
CODA_TB_0137,1634870755648-recording-1.wav,0.999972463
CODA_TB_0137,1634870684061-recording-1.wav,0.997641563
CODA_TB_0137,1634870684541-recording-1.wav,0.999922752
CODA_TB_0137,1634870685781-recording-1.wav,0.999481857
CODA_TB_0137,1634870686301-recording-1.wav,0.999988317
CODA_TB_0137,1634870797994-recording-1.wav,0.999640465
CODA_TB_0137,1634870796474-recording-1.wav,0.978321254
CODA_TB_0137,1634870758848-recording-1.wav,0.997378111
CODA_TB_0137,1634870758328-recording-1.wav,0.995251894
CODA_TB_0137,1634870754648-recording-1.wav,0.9928267
CODA_TB_0137,1634870756928-recording-1.wav,0.998800635
CODA_TB_0137,1634870798474-recording-1.wav,0.999698877
CODA_TB_0137,1634870889774-recording-1.wav,0.999744475
CODA_TB_0137,1634870890254-recording-1.wav,0.867872119
CODA_TB_0138,1649140350732-recording-1.wav,0.988194406
CODA_TB_0138,1649140402702-recording-1.wav,0.990130246
CODA_TB_0138,1649140420881-recording-1.wav,0.989512503
CODA_TB_0138,1649140350292-recording-1.wav,0.98998785
CODA_TB_0138,1649140386867-recording-1.wav,0.989487708
CODA_TB_0138,1649140370277-recording-1.wav,0.989961684
CODA_TB_0138,1649140369117-recording-1.wav,0.990180492
CODA_TB_0138,1649140402262-recording-1.wav,0.988479912
CODA_TB_0139,1653464681037-recording-1.wav,0.920452178
CODA_TB_0139,1653464535384-recording-1.wav,0.932019055
CODA_TB_0139,1653464617388-recording-1.wav,0.925562441
CODA_TB_0139,1653464617948-recording-1.wav,0.942116797
CODA_TB_0139,1653464643540-recording-1.wav,0.938530266
CODA_TB_0139,1653464659199-recording-1.wav,0.940573454
CODA_TB_0139,1653464659799-recording-1.wav,0.918699324
CODA_TB_0139,1653464534064-recording-1.wav,0.940628469
CODA_TB_0140,1649153123521-recording-1.wav,0.989557862
CODA_TB_0140,1649153202493-recording-1.wav,0.990158439
CODA_TB_0140,1649153160411-recording-1.wav,0.990193546
CODA_TB_0140,1649153162371-recording-1.wav,0.987359941
CODA_TB_0140,1649153180892-recording-1.wav,0.989756703
CODA_TB_0140,1649153182412-recording-1.wav,0.990096569
CODA_TB_0140,1649153201013-recording-1.wav,0.985009313
CODA_TB_0140,1649153141225-recording-1.wav,0.919450223
CODA_TB_0140,1649153122161-recording-1.wav,0.979902089
CODA_TB_0141,1648612674341-recording-1.wav,0.990257502
CODA_TB_0141,1648612723750-recording-1.wav,0.989976168
CODA_TB_0141,1648612673061-recording-1.wav,0.985600889
CODA_TB_0141,1648612675261-recording-1.wav,0.989976168
CODA_TB_0141,1648612722510-recording-1.wav,0.989815176
CODA_TB_0141,1648612723190-recording-1.wav,0.987403989
CODA_TB_0141,1648612848821-recording-1.wav,0.990203857
CODA_TB_0141,1648612726870-recording-1.wav,0.98722446
CODA_TB_0141,1648612726110-recording-1.wav,0.989160955
CODA_TB_0141,1648612760853-recording-1.wav,0.989324689
CODA_TB_0141,1648612761653-recording-1.wav,0.990252674
CODA_TB_0141,1648612763133-recording-1.wav,0.989002049
CODA_TB_0141,1648612763813-recording-1.wav,0.988765419
CODA_TB_0141,1648612807118-recording-1.wav,0.99011445
CODA_TB_0141,1648612808558-recording-1.wav,0.990285039
CODA_TB_0141,1648612848021-recording-1.wav,0.986473203
CODA_TB_0141,1648612846661-recording-1.wav,0.990199029
CODA_TB_0142,1652090520715-recording-1.wav,0.938735306
CODA_TB_0142,1652090488464-recording-1.wav,0.938124418
CODA_TB_0142,1652090489024-recording-1.wav,0.934552312
CODA_TB_0142,1652090457435-recording-1.wav,0.850811601
CODA_TB_0142,1652090473758-recording-1.wav,0.941880882
CODA_TB_0143,1650362956640-recording-1.wav,0.942259252
CODA_TB_0143,1650362979583-recording-1.wav,0.942070723
CODA_TB_0143,1650362955320-recording-1.wav,0.942330062
CODA_TB_0143,1650363003175-recording-1.wav,0.942131281
CODA_TB_0143,1650363003695-recording-1.wav,0.942212105
CODA_TB_0143,1650363004655-recording-1.wav,0.9422912
CODA_TB_0143,1650363206063-recording-1.wav,0.942133665
CODA_TB_0143,1650363206583-recording-1.wav,0.942304611
CODA_TB_0143,1650362980863-recording-1.wav,0.94176805
CODA_TB_0143,1650363626010-recording-1.wav,0.941966176
CODA_TB_0143,1650363207783-recording-1.wav,0.941935539
CODA_TB_0143,1650363623490-recording-1.wav,0.940959036
CODA_TB_0143,1650363624530-recording-1.wav,0.942266464
CODA_TB_0144,1647939700939-recording-1.wav,0.980260491
CODA_TB_0144,1647939700379-recording-1.wav,0.911584377
CODA_TB_0144,1647939717106-recording-1.wav,0.987827718
CODA_TB_0144,1647939719266-recording-1.wav,0.983851492
CODA_TB_0144,1647939738349-recording-1.wav,0.982514858
CODA_TB_0144,1647939447586-recording-1.wav,0.990077257
CODA_TB_0144,1647939677330-recording-1.wav,0.98975122
CODA_TB_0144,1647939448146-recording-1.wav,0.990214884
CODA_TB_0144,1647939675170-recording-1.wav,0.989454031
CODA_TB_0144,1647939451906-recording-1.wav,0.990218997
CODA_TB_0144,1647939497644-recording-1.wav,0.983288765
CODA_TB_0144,1647939497004-recording-1.wav,0.966830015
CODA_TB_0144,1647939676850-recording-1.wav,0.877858579
CODA_TB_0144,1647939416493-recording-1.wav,0.990022242
CODA_TB_0144,1647939416053-recording-1.wav,0.990275383
CODA_TB_0144,1647939414613-recording-1.wav,0.99009794
CODA_TB_0144,1647939414173-recording-1.wav,0.990085542
CODA_TB_0144,1647939450466-recording-1.wav,0.950134635
CODA_TB_0144,1647939757114-recording-1.wav,0.984277308
CODA_TB_0145,1645513553838-recording-1.wav,0.989947975
CODA_TB_0145,1645513553318-recording-1.wav,0.990202487
CODA_TB_0145,1645513435054-recording-1.wav,0.943111598
CODA_TB_0145,1645513414763-recording-1.wav,0.990277469
CODA_TB_0145,1645513436294-recording-1.wav,0.990169466
CODA_TB_0145,1645513472692-recording-1.wav,0.990284324
CODA_TB_0145,1645513519869-recording-1.wav,0.99011308
CODA_TB_0146,1650422928617-recording-1.wav,0.938284338
CODA_TB_0146,1650422924777-recording-1.wav,0.940205395
CODA_TB_0146,1650422895505-recording-1.wav,0.9418571
CODA_TB_0146,1650422894825-recording-1.wav,0.940980017
CODA_TB_0146,1650422893385-recording-1.wav,0.942158461
CODA_TB_0146,1650422843356-recording-1.wav,0.896360517
CODA_TB_0146,1650422841276-recording-1.wav,0.914100826
CODA_TB_0146,1650422840516-recording-1.wav,0.934951365
CODA_TB_0146,1650422840036-recording-1.wav,0.940425217
CODA_TB_0146,1650422779235-recording-1.wav,0.937921822
CODA_TB_0146,1650422737889-recording-1.wav,0.942298114
CODA_TB_0146,1650422893785-recording-1.wav,0.938681662
CODA_TB_0146,1650422736449-recording-1.wav,0.941748083
CODA_TB_0146,1650422736049-recording-1.wav,0.941049814
CODA_TB_0146,1650422736889-recording-1.wav,0.932374716
CODA_TB_0147,1640326531934-recording-1.wav,0.95642525
CODA_TB_0147,1640326549943-recording-1.wav,0.994325459
CODA_TB_0147,1640326531454-recording-1.wav,0.963384748
CODA_TB_0147,1640326515372-recording-1.wav,0.989780426
CODA_TB_0147,1640326499947-recording-1.wav,0.994892836
CODA_TB_0147,1640326497947-recording-1.wav,0.915364206
CODA_TB_0147,1640326476594-recording-1.wav,0.99588412
CODA_TB_0147,1640326551663-recording-1.wav,0.970391572
CODA_TB_0147,1640326552183-recording-1.wav,0.996037304
CODA_TB_0148,1632121982781-recording-1.wav,0.999237299
CODA_TB_0148,1632122002297-recording-1.wav,0.998930633
CODA_TB_0148,1632122018348-recording-1.wav,0.998184621
CODA_TB_0149,1649833398177-recording-1.wav,0.989539325
CODA_TB_0149,1649833396537-recording-1.wav,0.989952087
CODA_TB_0149,1649833351154-recording-1.wav,0.989744306
CODA_TB_0149,1649833349514-recording-1.wav,0.966018617
CODA_TB_0149,1649833439435-recording-1.wav,0.985294759
CODA_TB_0149,1649833290807-recording-1.wav,0.986622512
CODA_TB_0149,1649833289207-recording-1.wav,0.990158439
CODA_TB_0149,1649832755282-recording-1.wav,0.989801407
CODA_TB_0149,1649832753162-recording-1.wav,0.98946023
CODA_TB_0149,1649833438195-recording-1.wav,0.968978107
CODA_TB_0150,1650438148420-recording-1.wav,0.938213527
CODA_TB_0150,1650438146820-recording-1.wav,0.936431766
CODA_TB_0150,1650438064098-recording-1.wav,0.919406176
CODA_TB_0150,1650438171174-recording-1.wav,0.915396571
CODA_TB_0150,1650438221812-recording-1.wav,0.941617727
CODA_TB_0150,1650438168734-recording-1.wav,0.942058682
CODA_TB_0150,1650438244236-recording-1.wav,0.898831546
CODA_TB_0150,1650438223292-recording-1.wav,0.941089034
CODA_TB_0151,1644830170452-recording-1.wav,0.988477826
CODA_TB_0151,1644830120493-recording-1.wav,0.975900412
CODA_TB_0151,1644830119013-recording-1.wav,0.936195433
CODA_TB_0151,1644830086346-recording-1.wav,0.946552932
CODA_TB_0151,1644830084226-recording-1.wav,0.986456692
CODA_TB_0151,1644830084986-recording-1.wav,0.990077257
CODA_TB_0151,1644830038334-recording-1.wav,0.988012791
CODA_TB_0151,1644830172652-recording-1.wav,0.989390731
CODA_TB_0151,1644830057668-recording-1.wav,0.988791525
CODA_TB_0151,1644830056948-recording-1.wav,0.98827076
CODA_TB_0152,1637041913357-recording-1.wav,0.999623656
CODA_TB_0152,1637041894446-recording-1.wav,0.998288572
CODA_TB_0152,1637041876127-recording-1.wav,0.997770071
CODA_TB_0152,1637041857866-recording-1.wav,0.999507666
CODA_TB_0153,1635402356951-recording-1.wav,0.99999392
CODA_TB_0153,1635402385345-recording-1.wav,0.999853969
CODA_TB_0153,1635402371915-recording-1.wav,0.999914289
CODA_TB_0153,1635402403156-recording-1.wav,0.999722302
CODA_TB_0153,1635402355631-recording-1.wav,0.999979496
CODA_TB_0153,1635402337773-recording-1.wav,0.999609768
CODA_TB_0153,1635402336773-recording-1.wav,0.999946833
CODA_TB_0153,1635402386745-recording-1.wav,0.999996543
CODA_TB_0153,1635402401516-recording-1.wav,0.999110997
CODA_TB_0154,1647831978794-recording-1.wav,0.902648151
CODA_TB_0154,1647832021394-recording-1.wav,0.990294635
CODA_TB_0154,1647832019874-recording-1.wav,0.988925695
CODA_TB_0154,1647832018994-recording-1.wav,0.990226567
CODA_TB_0154,1647831978114-recording-1.wav,0.989407241
CODA_TB_0154,1647831891234-recording-1.wav,0.989637017
CODA_TB_0154,1647831955287-recording-1.wav,0.989566863
CODA_TB_0154,1647831894674-recording-1.wav,0.940941155
CODA_TB_0154,1647831917962-recording-1.wav,0.990029812
CODA_TB_0154,1647831919642-recording-1.wav,0.880924046
CODA_TB_0154,1647831921002-recording-1.wav,0.989780784
CODA_TB_0154,1647831980194-recording-1.wav,0.989231825
CODA_TB_0154,1647831894154-recording-1.wav,0.990304291
CODA_TB_0155,1645429079881-recording-1.wav,0.986206293
CODA_TB_0155,1645429079241-recording-1.wav,0.990227222
CODA_TB_0155,1645429048791-recording-1.wav,0.989871562
CODA_TB_0155,1645429095649-recording-1.wav,0.990177691
CODA_TB_0155,1645429015490-recording-1.wav,0.989611566
CODA_TB_0155,1645429034136-recording-1.wav,0.99012816
CODA_TB_0156,1631536110035-recording-1.wav,0.999655485
CODA_TB_0156,1631536110555-recording-1.wav,0.992499411
CODA_TB_0156,1631536078191-recording-1.wav,0.997508526
CODA_TB_0156,1631536077791-recording-1.wav,0.999331355
CODA_TB_0156,1631536076031-recording-1.wav,0.997575223
CODA_TB_0156,1631536076591-recording-1.wav,0.994667768
CODA_TB_0156,1631536052019-recording-1.wav,0.966976941
CODA_TB_0156,1631536051539-recording-1.wav,0.999954343
CODA_TB_0156,1631536050539-recording-1.wav,0.999334514
CODA_TB_0156,1631536050099-recording-1.wav,0.999120533
CODA_TB_0156,1631536111595-recording-1.wav,0.99971956
CODA_TB_0157,1647243103919-recording-1.wav,0.99015981
CODA_TB_0157,1647243103519-recording-1.wav,0.976659894
CODA_TB_0157,1647243084529-recording-1.wav,0.988135934
CODA_TB_0157,1647243084129-recording-1.wav,0.987289786
CODA_TB_0157,1647243017668-recording-1.wav,0.988963544
CODA_TB_0157,1647243062781-recording-1.wav,0.971698165
CODA_TB_0157,1647243063501-recording-1.wav,0.98952347
CODA_TB_0157,1647243017268-recording-1.wav,0.988424897
CODA_TB_0157,1647243122907-recording-1.wav,0.984309673
CODA_TB_0157,1647243123307-recording-1.wav,0.989763558
CODA_TB_0158,1657103394894-recording-1.wav,0.932335854
CODA_TB_0158,1657103393854-recording-1.wav,0.940454781
CODA_TB_0158,1657103380348-recording-1.wav,0.940860987
CODA_TB_0158,1657103366252-recording-1.wav,0.929865479
CODA_TB_0158,1657103365812-recording-1.wav,0.941597104
CODA_TB_0158,1657103351061-recording-1.wav,0.941434741
CODA_TB_0158,1657103350621-recording-1.wav,0.941694438
CODA_TB_0158,1657103335109-recording-1.wav,0.941913903
CODA_TB_0159,1654076961767-recording-1.wav,0.940522909
CODA_TB_0159,1654077000855-recording-1.wav,0.929402471
CODA_TB_0159,1654076982923-recording-1.wav,0.939648867
CODA_TB_0159,1654076982323-recording-1.wav,0.942196965
CODA_TB_0159,1654076980883-recording-1.wav,0.93452996
CODA_TB_0159,1654076964207-recording-1.wav,0.941351175
CODA_TB_0159,1654076962487-recording-1.wav,0.883558452
CODA_TB_0159,1654076938901-recording-1.wav,0.942261994
CODA_TB_0159,1654076920795-recording-1.wav,0.881566882
CODA_TB_0159,1654076940901-recording-1.wav,0.93724525
CODA_TB_0159,1654076940101-recording-1.wav,0.938785195
CODA_TB_0160,1655198208079-recording-1.wav,0.92868942
CODA_TB_0160,1655198101846-recording-1.wav,0.940301359
CODA_TB_0160,1655198102686-recording-1.wav,0.942019165
CODA_TB_0160,1655198103446-recording-1.wav,0.937842369
CODA_TB_0160,1655198128920-recording-1.wav,0.930932462
CODA_TB_0160,1655198129400-recording-1.wav,0.932174861
CODA_TB_0160,1655198129800-recording-1.wav,0.937085629
CODA_TB_0160,1655198130560-recording-1.wav,0.941020608
CODA_TB_0160,1655198131800-recording-1.wav,0.936713457
CODA_TB_0160,1655198101446-recording-1.wav,0.923074901
CODA_TB_0160,1655198207439-recording-1.wav,0.9421767
CODA_TB_0160,1655198155517-recording-1.wav,0.859338105
CODA_TB_0160,1655198156077-recording-1.wav,0.935063481
CODA_TB_0160,1655198156797-recording-1.wav,0.941048443
CODA_TB_0160,1655198158197-recording-1.wav,0.939803302
CODA_TB_0160,1655198158957-recording-1.wav,0.94179523
CODA_TB_0160,1655198182651-recording-1.wav,0.941420615
CODA_TB_0160,1655198183691-recording-1.wav,0.94185096
CODA_TB_0160,1655198184491-recording-1.wav,0.938684762
CODA_TB_0160,1655198208519-recording-1.wav,0.941435099
CODA_TB_0160,1655198131280-recording-1.wav,0.935542941
CODA_TB_0161,1621328351707-recording-1.wav,0.922276795
CODA_TB_0161,1621328354187-recording-1.wav,0.987310052
CODA_TB_0161,1621328353667-recording-1.wav,0.893263578
CODA_TB_0161,1621328333298-recording-1.wav,0.958407819
CODA_TB_0161,1621328351307-recording-1.wav,0.992312372
CODA_TB_0162,1652865666928-recording-1.wav,0.941626668
CODA_TB_0162,1652865667968-recording-1.wav,0.942035973
CODA_TB_0162,1652865700743-recording-1.wav,0.940278649
CODA_TB_0162,1652865721543-recording-1.wav,0.940919161
CODA_TB_0162,1652865740220-recording-1.wav,0.916781723
CODA_TB_0162,1652865758801-recording-1.wav,0.941468775
CODA_TB_0163,1635817574135-recording-1.wav,0.991097808
CODA_TB_0163,1635817574575-recording-1.wav,0.929805517
CODA_TB_0163,1635817573575-recording-1.wav,0.999524713
CODA_TB_0163,1635817572255-recording-1.wav,0.995440125
CODA_TB_0163,1635817571415-recording-1.wav,0.852144599
CODA_TB_0163,1635817575175-recording-1.wav,0.986806929
CODA_TB_0163,1635817603213-recording-1.wav,0.999904275
CODA_TB_0163,1635817660919-recording-1.wav,0.998445928
CODA_TB_0163,1635817606173-recording-1.wav,0.999905467
CODA_TB_0163,1635817729787-recording-1.wav,0.968648374
CODA_TB_0163,1635817729147-recording-1.wav,0.994634748
CODA_TB_0163,1635817728587-recording-1.wav,0.975745618
CODA_TB_0163,1635817727987-recording-1.wav,0.983746588
CODA_TB_0163,1635817604053-recording-1.wav,0.931359947
CODA_TB_0163,1635817726267-recording-1.wav,0.998528242
CODA_TB_0163,1635817661719-recording-1.wav,0.961631298
CODA_TB_0163,1635817727507-recording-1.wav,0.999957442
CODA_TB_0163,1635817659919-recording-1.wav,0.999986172
CODA_TB_0163,1635817658599-recording-1.wav,0.952043772
CODA_TB_0163,1635817632676-recording-1.wav,0.997551382
CODA_TB_0163,1635817630756-recording-1.wav,0.999282181
CODA_TB_0163,1635817630196-recording-1.wav,0.994858265
CODA_TB_0163,1635817629676-recording-1.wav,0.998859763
CODA_TB_0163,1635817628396-recording-1.wav,0.980472624
CODA_TB_0164,1638344609523-recording-1.wav,0.993536413
CODA_TB_0164,1638344580142-recording-1.wav,0.939414084
CODA_TB_0164,1638344578742-recording-1.wav,0.991483986
CODA_TB_0164,1638344526827-recording-1.wav,0.991715133
CODA_TB_0164,1638344529547-recording-1.wav,0.998652399
CODA_TB_0164,1638344549962-recording-1.wav,0.992789447
CODA_TB_0164,1638344549002-recording-1.wav,0.999178588
CODA_TB_0164,1638344566541-recording-1.wav,0.968690991
CODA_TB_0165,1652406030450-recording-1.wav,0.938145757
CODA_TB_0165,1652405950453-recording-1.wav,0.941466749
CODA_TB_0165,1652405950013-recording-1.wav,0.941932082
CODA_TB_0165,1652406029090-recording-1.wav,0.940640509
CODA_TB_0165,1652406132504-recording-1.wav,0.941298842
CODA_TB_0165,1652406028690-recording-1.wav,0.940825939
CODA_TB_0165,1652406069464-recording-1.wav,0.940631211
CODA_TB_0165,1652405995040-recording-1.wav,0.94164902
CODA_TB_0165,1652405994640-recording-1.wav,0.938319802
CODA_TB_0165,1652406032050-recording-1.wav,0.941409945
CODA_TB_0166,1645091888091-recording-1.wav,0.990084171
CODA_TB_0166,1645091870127-recording-1.wav,0.987747967
CODA_TB_0166,1645091849070-recording-1.wav,0.989627361
CODA_TB_0166,1645091849510-recording-1.wav,0.990094483
CODA_TB_0166,1645091833703-recording-1.wav,0.990030527
CODA_TB_0166,1645091888491-recording-1.wav,0.980398118
CODA_TB_0166,1645091868847-recording-1.wav,0.988304496
CODA_TB_0166,1645091868407-recording-1.wav,0.990233421
CODA_TB_0166,1645091817642-recording-1.wav,0.977561057
CODA_TB_0166,1645091817202-recording-1.wav,0.989513874
CODA_TB_0166,1645091849990-recording-1.wav,0.985441983
CODA_TB_0166,1645091834143-recording-1.wav,0.989360452
CODA_TB_0167,1642490897899-recording-1.wav,0.989632189
CODA_TB_0167,1642490899379-recording-1.wav,0.957404375
CODA_TB_0167,1642490920926-recording-1.wav,0.990221083
CODA_TB_0167,1642490922246-recording-1.wav,0.990201771
CODA_TB_0167,1642490922646-recording-1.wav,0.990156412
CODA_TB_0167,1642490957533-recording-1.wav,0.989759445
CODA_TB_0167,1642490957933-recording-1.wav,0.990258873
CODA_TB_0167,1642490959293-recording-1.wav,0.990183234
CODA_TB_0167,1642490959733-recording-1.wav,0.989667952
CODA_TB_0167,1642491014104-recording-1.wav,0.990278125
CODA_TB_0167,1642491015104-recording-1.wav,0.990075886
CODA_TB_0167,1642491062070-recording-1.wav,0.98986882
CODA_TB_0167,1642491063350-recording-1.wav,0.9879089
